CreationDate	Text	UserId	Score	PostId	Id
21578	46239	1733	-1	60651	4192
19371	65017	1862	-1	60715	4194
61606	3307	1862	-1	60705	4195
3056	20607	4240	-1	60355	4196
58799	64726	3153	-1	60759	4197
21298	19273	4977	-1	60535	4200
51926	58518	6035	1	58237	4201
43035	29377	2193	-1	60740	4202
50283	12057	2443	-1	60770	4203
65227	54243	2443	2	60775	4204
31174	6597	5742	1	58545	4205
14232	28132	5742	-1	58603	4206
26881	6910	1695	1	60785	4207
26768	37513	278	1	26237	4208
5298	45016	2974	2	26174	4211
619	3165	2974	1	26174	4212
50170	23553	3153	-1	57492	4213
25841	40877	2745	-1	59981	4214
11558	32501	1448	1	60811	4215
9705	30977	3153	-1	57364	4216
2126	45528	1448	2	60815	4218
16903	1396	3153	-1	47885	4219
15877	65282	3153	1	47885	4220
9316	35998	5314	-1	52778	4223
33948	22322	3153	-1	60835	4224
10904	52708	3153	-1	60835	4225
51355	20767	123	-1	60835	4226
20865	26805	3153	-1	60859	4230
21754	40403	3153	-1	60864	4231
39045	49772	1768	-1	60822	4232
8892	10074	4279	3	58622	4233
42689	40664	981	-1	60867	4234
7415	25940	981	-1	60859	4235
10543	51654	888	-1	13858	4236
33152	16028	2443	-1	60878	4237
18345	14736	4279	20	58701	4238
32788	15045	811	-1	60888	4239
10486	52051	5487	2	60888	4243
7464	49908	1870	-1	60887	4244
10371	62562	3973	1	60852	4246
16880	33249	5277	3	45402	4247
37734	60106	1879	-1	60900	4248
47513	51532	4213	-1	58166	4249
23114	4127	4668	8	60956	4252
40300	60939	4653	-1	60708	4253
65506	12774	5049	-1	60932	4254
37473	19693	429	-1	60956	4255
13315	58426	6266	-1	60790	4256
48162	16566	4279	-1	60244	4257
35655	33935	4279	-1	60313	4258
25118	16679	4668	-1	60956	4259
23404	5894	4085	-1	60955	4260
53715	24865	3153	-1	60878	4262
55364	53320	3002	-1	60955	4264
53609	40272	3153	-1	60984	4265
12580	23948	5469	-1	60878	4267
11969	54627	1436	-1	39016	4268
8613	19392	1690	1	60892	4269
53609	38326	6310	-1	61023	4270
63663	48285	1694	-1	51512	4271
1708	34149	1694	-1	49837	4272
44879	11501	811	-1	60888	4273
37317	51888	5913	-1	61035	4274
39564	24352	3661	1	61035	4275
63806	58052	3661	-1	45034	4277
1700	6945	5190	-1	61019	4280
57832	15802	5190	-1	59175	4281
13359	45654	5298	1	43357	4282
35308	34722	4154	9	52826	4283
29245	65420	-1	-1	61059	4284
60204	57047	813	-1	61059	4285
5806	13271	1553	1	60891	4286
40410	53929	1553	-1	60966	4287
13203	61930	6232	2	60905	4288
53156	14792	6232	1	61019	4290
62499	37954	781	-1	61078	4291
48914	11809	3720	-1	60187	4292
45802	19502	811	-1	61097	4294
40414	41095	5303	-1	61085	4296
2354	25047	658	-1	61085	4297
57461	39026	2595	-1	61081	4298
10720	7995	745	-1	61085	4299
38381	60623	658	-1	61085	4300
24314	19871	1915	-1	61018	4302
9560	20487	1343	-1	61113	4303
42303	408	2443	-1	61097	4306
14695	9039	5303	-1	61128	4307
22488	11268	4337	-1	61128	4308
326	17038	4337	-1	61128	4309
42873	15557	275	-1	55229	4310
62248	7523	4850	-1	61119	4312
57910	7168	5745	-1	61133	4314
33998	12282	4850	-1	61134	4316
57737	16785	5745	-1	61133	4320
31465	62768	1471	-1	61109	4321
22234	56875	4449	-1	61141	4322
51838	18787	3087	-1	28015	4323
58509	14302	1196	-1	61078	4325
10506	8071	3957	-1	61143	4326
5707	52933	92	-1	59293	4330
4606	46022	5754	-1	58949	4333
10925	51274	332	-1	60956	4334
20907	32759	332	-1	60950	4335
15877	46343	5348	-1	57149	4336
17830	46929	332	1	61165	4337
3810	28004	4668	29	61118	4339
11745	62526	3	-1	45835	4340
60623	56423	1122	-1	60252	4345
65407	15730	3875	-1	60049	4346
762	22557	3153	-1	60759	4348
22373	33714	6264	-1	61070	4349
15561	7502	2961	-1	60827	4350
48300	25492	332	1	61134	4352
4951	61354	2961	-1	60864	4353
29433	2072	1122	-1	60930	4354
64180	106	13	-1	61179	4355
32616	37683	13	-1	61179	4356
45422	55941	6332	-1	61222	4360
26166	3979	4200	-1	61233	4361
62809	36342	1122	-1	60100	4362
11630	14780	-1	-1	61203	4363
10532	40782	483	-1	59991	4366
12610	13223	2695	-1	60963	4368
57827	15188	1	4	34025	4369
5041	21051	2597	-1	53155	4370
65215	35686	-1	-1	61188	4371
42099	54349	2208	-1	61250	4372
134	20939	1122	-1	61250	4373
26494	22977	1196	1	61206	4374
30584	21648	1196	-1	61246	4375
4654	26580	1	3	61134	4376
7180	12827	1695	-1	61264	4379
8277	11856	2373	-1	56086	4381
20423	43336	1196	-1	61264	4382
52962	38846	1196	-1	61275	4383
7181	37375	2257	-1	61275	4384
38123	10851	1196	-1	61275	4385
59341	47840	2257	-1	61275	4386
20639	46620	2138	-1	60688	4387
11263	61602	1196	-1	61275	4388
35209	349	-1	1	60615	4389
47514	12966	364	1	61252	4391
55976	17255	2859	-1	61293	4392
61164	43053	1553	2	11930	4393
51989	22842	4979	1	60768	4394
53059	13621	1344	-1	60782	4395
50338	48157	4979	-1	60726	4396
29888	56582	-1	-1	61203	4397
38128	8848	5058	-1	57071	4398
26542	55106	5058	-1	61167	4399
63119	23705	5058	1	61252	4400
19271	34397	4203	-1	61019	4401
31815	58488	2859	-1	61311	4402
35798	58648	1553	-1	61235	4403
2787	57345	123	-1	61311	4404
56396	60715	364	1	61252	4405
31147	57315	123	-1	61326	4406
15357	43053	123	-1	61330	4407
38838	2365	658	-1	61243	4408
29692	15306	5058	1	61252	4409
55396	28188	5058	-1	61269	4410
35499	2843	1065	-1	61324	4413
53710	57646	1065	-1	61311	4415
35576	45847	1065	-1	61307	4416
54662	35659	1065	-1	61262	4417
35838	48182	4061	-1	61004	4419
720	49665	1065	-1	59213	4420
53412	19618	1065	-1	61346	4421
60303	19228	1175	-1	61346	4422
5337	54267	2961	-1	61324	4423
64196	54723	5891	-1	61325	4424
804	28743	3171	-1	61330	4425
61263	8738	2859	-1	61357	4426
40254	21095	5891	-1	61350	4427
26343	63493	2859	2	18	4428
14464	2276	1122	-1	61357	4429
65280	22539	6266	-1	61362	4430
10732	39196	2257	-1	61362	4431
11267	44791	4494	-1	61269	4432
31992	7469	5049	-1	61362	4433
18424	11072	5422	-1	61363	4435
40398	43817	5422	-1	60350	4437
3541	12252	1122	-1	61379	4439
47558	16236	6297	-1	61329	4442
34755	46048	5058	1	61269	4443
20529	24573	2208	-1	61329	4445
22416	31516	1065	-1	60726	4446
9004	46805	4926	24	35108	4447
37013	45277	1065	-1	59616	4448
42869	30148	5008	-1	61329	4455
51774	16798	3320	-1	59639	4456
7864	35266	1353	1	13268	4458
7926	40293	1353	-1	57625	4459
54574	41171	267	-1	61426	4460
31400	53811	267	-1	61424	4461
15285	22403	1353	-1	57800	4462
40970	56650	3742	-1	61430	4463
23034	64202	2961	-1	58468	4464
9628	38152	1353	-1	42612	4465
8269	36733	1353	3	43333	4466
19947	45476	92	-1	42663	4467
2513	57760	3713	-1	61410	4468
59825	64396	811	-1	60688	4469
426	21020	2422	1	61412	4472
56879	6771	1559	-1	61107	4473
56143	8910	3320	-1	61410	4474
9295	5271	1560	-1	61416	4475
2120	54835	3320	-1	59991	4476
46431	42560	811	-1	61118	4477
52963	14311	543	-1	40005	4478
19197	16482	1600	1	61412	4479
32853	24398	3347	-1	60054	4480
28718	65474	1219	2	61235	4481
55276	37823	4668	1	61118	4482
23098	52401	445087	-1	61465	4483
35062	50865	3320	1	59977	4484
59843	6449	811	-1	61118	4485
47153	62416	5992	-1	61479	4488
61034	52808	4999	-1	59589	4491
45450	42234	3535	-1	61191	4494
10728	31038	3055	-1	61505	4496
25477	13002	648	-1	61500	4497
52147	5812	3713	-1	61416	4500
28522	13030	1644	-1	61503	4501
45708	12658	3055	-1	61519	4502
31705	13069	5536	-1	60897	4506
49542	56056	2908	-1	59057	4507
26263	56510	5883	2	61503	4511
42457	27503	5058	1	61088	4512
14422	11186	3087	-1	61153	4513
30644	23861	5058	-1	59673	4514
20682	53654	3087	-1	61190	4515
35600	7259	3153	-1	38826	4516
24297	47844	3087	-1	61389	4517
31191	24191	2422	-1	61134	4519
11932	13867	2148	-1	61522	4520
38293	46580	2443	1	61088	4522
33861	25198	2443	-1	61165	4523
26714	37638	5058	1	61088	4524
55016	30866	1695	-1	58255	4527
2471	62205	2443	3	61088	4530
35026	6314	3002	-1	61551	4531
18303	2030	1695	-1	57069	4532
33619	29169	2443	2	61545	4533
56575	54832	2443	3	61545	4535
46256	62192	1821	-1	61199	4536
62134	63943	1554	-1	52213	4537
33533	62530	2422	3	61173	4539
10823	20491	2422	-1	61545	4541
48452	25651	5487	-1	60888	4542
23470	30019	1554	1	57069	4544
10707	38924	2422	-1	61088	4546
40482	5596	2443	-1	61562	4547
1354	3481	1796	-1	58623	4550
376	60706	4279	-1	58431	4551
21895	47254	2422	-1	61505	4552
10827	20661	1353	-1	61389	4553
43574	24319	1367	-1	61503	4554
53180	62392	1353	-1	61389	4555
42396	64495	2422	-1	61495	4556
27627	37124	893	-1	61004	4561
512	28308	1585	3	61094	4563
48673	64044	3661	-1	61385	4564
51867	64580	2297	-1	61346	4567
52196	64345	2422	1	47307	4569
59721	62188	2590	-1	59981	4572
36943	48259	2066	-1	61571	4576
22329	866	1694	-1	61322	4577
56325	44739	100	8	61571	4579
10985	16444	2884	1	61411	4582
4959	22592	905	-1	60708	4585
60668	41816	122	-1	61571	4586
17417	23335	5662	-1	59213	4587
49306	37763	3661	-1	61250	4588
31196	57702	5422	-1	61393	4589
19749	58590	4343	-1	60482	4590
35182	53274	332	-1	61199	4591
63873	51595	4834	-1	61551	4592
53922	36890	332	-1	61410	4593
38140	40890	1945	-1	60411	4594
64993	35542	3957	-1	61494	4595
51516	52611	5190	-1	61629	4596
50355	19493	3087	-1	61389	4597
43614	51373	3153	-1	61634	4598
40126	33102	1467	-1	61634	4600
40388	45333	3957	2	61480	4601
2773	37522	122	-1	61631	4602
43922	58055	3661	-1	61261	4603
49381	18162	122	-1	61631	4604
53860	56876	5733	-1	61393	4605
28959	61170	4433	-1	61269	4606
53946	55747	3853	-1	60651	4607
34627	6474	6309	-1	61631	4609
50933	41377	4723	1	61607	4610
58322	26298	4279	2	61629	4611
47265	65489	-1	-1	61657	4612
16257	18784	4279	-1	61517	4613
20944	18723	4949	-1	57492	4614
33428	64713	1790	6	61094	4615
17845	38718	-1	-1	61664	4616
28730	58573	1790	2	61118	4617
4070	21503	1790	29	61545	4618
45038	17846	2305	-1	61411	4619
46069	12316	1196	-1	38826	4620
32713	41156	6049	-1	61229	4621
13808	22177	2108	-1	61357	4622
4945	64332	6049	-1	61689	4629
34808	42260	3146	-1	61693	4630
34334	35529	3146	-1	61689	4632
36598	61266	2108	-1	61688	4633
65476	17764	6049	-1	61689	4634
36460	43958	1343	-1	61689	4635
15154	24052	797	-1	61199	4637
10053	17721	1343	-1	61690	4638
39792	9394	3146	-1	61689	4639
43840	29053	6049	-1	61690	4640
13938	42458	3146	-1	61689	4641
57998	25706	3408	-1	61327	4643
39680	55203	6049	-1	61690	4644
49105	27712	4525	-1	57149	4645
25343	32885	2961	-1	18558	4648
46635	40907	1849	-1	61717	4650
25078	14788	3408	-1	61693	4651
8308	7405	1849	-1	22910	4652
16519	40136	6143	-1	61709	4653
25489	43611	2443	-1	61584	4654
26976	32953	1849	-1	37055	4655
33489	40263	2422	-1	61545	4656
52291	30344	1849	-1	15327	4657
11681	55667	1849	-1	15367	4658
60495	40600	1849	1	61722	4659
63144	64223	1849	-1	52022	4661
34287	19163	1849	-1	51205	4663
7561	5891	445087	-1	61572	4665
29593	23016	1849	1	58326	4666
33984	23927	1849	-1	58573	4667
50391	40539	1694	1	61567	4668
55691	10259	1849	-1	13271	4669
30464	53531	655	-1	61744	4672
10425	10986	4223	-1	61327	4673
39623	45516	2017	-1	34281	4674
62	63562	3153	-1	61435	4676
56860	10655	1627	-1	60900	4677
60793	48272	3146	1	61762	4679
25876	34907	6277	-1	60595	4680
53373	59588	1694	-1	61359	4682
18078	6619	1471	3	59400	4683
55404	11292	2193	-1	61629	4684
64720	5115	1196	-1	61359	4686
58471	42914	61	2	61571	4687
48866	56227	5291	-1	55606	4688
32372	55184	3279	-1	61571	4689
57961	35532	4850	-1	61134	4690
14865	47363	2443	1	61790	4693
10266	34239	4337	-1	61801	4694
52151	10117	2443	1	61270	4695
15262	46389	5291	-1	61790	4698
36640	46249	5291	-1	61794	4699
43521	8314	1862	-1	61789	4700
58513	46419	2443	-1	61794	4704
58273	25642	255	1	58635	4706
56139	62816	364	-1	61822	4707
23159	48416	5261	-1	61790	4708
10791	32450	3709	3	11662	4709
46537	60893	364	-1	49454	4710
10595	7899	3966	-1	61813	4711
34172	54218	6255	-1	61834	4718
40834	44427	4600	-1	61190	4719
61988	7824	5640	-1	61571	4720
22971	37259	5640	-1	61571	4722
2438	43927	6044	1	61841	4723
23309	45694	3909	-1	61812	4724
12290	62830	4337	-1	61837	4726
31680	49154	4337	-1	61785	4728
21473	42971	6059	-1	58399	4729
41921	61451	266	-1	61840	4730
21586	27823	1	-1	61778	4731
10481	65007	372	-1	61785	4733
26393	6768	5691	-1	61840	4735
24236	15827	4337	-1	61785	4736
39961	19166	5302	-1	61785	4737
37938	29003	92	-1	61868	4738
38007	29421	372	-1	61785	4739
42355	43818	3146	-1	61875	4740
23008	27585	4337	-1	61785	4741
29194	10140	2859	1	61252	4742
57090	11973	4337	-1	61785	4743
472	36284	6379	-1	61871	4744
58647	25478	1196	-1	61879	4745
31686	45034	2859	-1	61888	4747
2705	40146	3171	-1	61884	4748
22270	20347	1897	-1	61888	4749
32880	29402	4979	-1	61879	4750
2449	35650	5234	-1	61907	4752
55375	9519	372	-1	61785	4754
52343	50005	5348	-1	57149	4755
64003	2930	2257	-1	61879	4757
3188	24173	5422	-1	61647	4758
55320	20813	699	-1	61283	4759
60056	44552	5422	-1	61393	4760
21714	28361	5348	2	61740	4761
12065	9499	5422	-1	61393	4764
27656	61908	5348	-1	61743	4765
45881	20404	5190	-1	61629	4766
28363	13507	4200	-1	61235	4767
53256	2017	255	-1	61922	4769
12917	31074	5422	-1	61393	4770
32657	31957	3848	-1	61303	4771
930	25937	4833	-1	61922	4772
27912	18398	364	-1	61252	4773
20045	6195	3332	-1	61935	4774
38653	60196	4007	-1	57071	4776
4277	21402	5049	-1	61693	4778
12077	16308	842	-1	61977	4779
15684	17613	1196	-1	61958	4780
56993	26218	372	-1	61975	4781
20119	22143	1109	-1	61972	4782
54788	35362	1109	-1	60595	4783
58597	393	4462	-1	61985	4785
20775	4305	267	-1	61682	4786
10943	53860	960	8	61454	4787
56506	63547	905	-1	18978	4788
27118	11156	4271	-1	39832	4789
22536	16005	3146	-1	61985	4791
31686	24016	3713	-1	61667	4792
39383	40086	3713	-1	61868	4793
32599	56113	4279	-1	61884	4794
12064	61469	1196	-1	61985	4795
32997	34025	5190	-1	61985	4796
1669	51820	1196	-1	61985	4797
368	37495	5190	-1	61985	4798
23796	758	832	-1	62036	4800
3208	8559	4685	3	45398	4803
26382	10231	3499	4	61411	4804
60974	29368	4685	-1	45398	4805
51686	29592	1077	2	61572	4806
39349	45363	3499	-1	62054	4808
34116	31097	968	-1	62050	4809
62010	23967	3499	-1	62060	4811
24899	20511	372	-1	62050	4813
44799	164	968	-1	62058	4817
21361	49463	968	-1	62050	4819
48768	51077	942	-1	62078	4820
56917	5528	2684	-1	62060	4821
37462	42973	1796	-1	61698	4822
33379	20991	832	-1	62058	4825
59894	11454	2961	-1	62062	4826
7337	33113	968	-1	62084	4827
16326	34691	1384652	-1	61882	4828
20742	33197	1384652	-1	62094	4829
28906	49163	1796	-1	61607	4830
29433	35255	1944	1	61250	4832
40280	61577	122	-1	62099	4833
7205	58102	5190	-1	62099	4836
62941	54768	888	-1	61882	4837
19147	37637	3950	-1	61762	4839
42245	8787	122	-1	62099	4842
37836	18251	5733	-1	61393	4846
12800	21792	968	-1	62124	4847
42366	52486	832	-1	62124	4848
52932	4354	5733	-1	61393	4849
15029	44381	1196	-1	61143	4850
9271	53415	968	-1	62124	4851
52590	63256	5544	1	62144	4853
3819	14207	832	-1	62124	4855
44133	11248	4271	-1	39840	4856
17558	38787	5544	-1	62150	4857
53919	50549	1166	-1	62124	4858
21775	61781	1	13	62160	4860
21185	18149	6400	-1	62174	4861
44772	50796	1801	-1	62164	4862
52842	4049	2961	-1	62174	4863
63442	16937	1801	-1	62151	4864
13722	53021	968	-1	62124	4865
13354	58317	4685	1	61967	4866
4845	30405	13	3	62191	4867
36196	63490	6300	-1	62189	4868
8156	5847	13	-1	62189	4869
39813	13336	832	-1	62124	4870
23692	2313	1633	-1	62102	4872
8975	37287	4979	2	62160	4873
45691	4042	4979	3	62151	4874
38404	32700	1175	100	3632	4875
58217	41209	3397	-1	62172	4876
60465	38169	6461	-1	62192	4877
30843	58231	13	-1	62195	4879
60560	18304	4685	-1	58905	4880
27626	61640	13	-1	62209	4881
63064	17039	13	-1	62213	4882
51895	15182	13	-1	62205	4883
9121	44942	4685	2	55012	4884
3817	49201	1199387	1	62049	4885
1393	32531	1196	-1	62149	4886
25081	37273	5640	-1	62225	4887
4448	15308	5008	-1	62057	4888
1027	7127	13	-1	62221	4889
37851	6529	5056	-1	62223	4890
38114	35952	4685	28	59616	4891
22078	27419	13	-1	62233	4892
42782	5867	13	32	62217	4893
3192	26443	6514	-1	62238	4894
42062	18534	383	-1	62233	4897
63820	31486	13	6	62244	4898
9759	57556	1143	1	61463	4900
39258	65303	383	4	62220	4901
59677	28524	13	-1	62243	4902
21812	55903	1143	-1	61416	4903
44086	63755	2260	-1	62195	4904
33220	56090	2077	2	62256	4905
4366	44283	1532	-1	62011	4907
41534	2397	383	2	62244	4909
45523	18829	4406	-1	62102	4910
55066	55810	13	-1	62244	4911
24627	57774	1875	-1	62270	4912
16415	24740	1830	-1	62215	4913
17912	56670	2961	3	62256	4914
43605	5665	5056	-1	62270	4915
47611	45420	6260	-1	62249	4917
2312	2720	5895	-1	62150	4918
47772	16382	115	-1	62235	4919
52806	61228	1147	24	62195	4920
4299	2841	13	49	62321	4921
52293	5994	3885	-1	62309	4922
56187	47026	1146	-1	61182	4924
13420	9436	4271	-1	62223	4926
28500	20175	5577	-1	62215	4927
21885	37253	1944	-1	62306	4928
50280	47336	13	-1	62379	4931
16444	54266	4405	-1	61684	4932
63570	3444	1944	1	62306	4934
43733	56704	3458	-1	62340	4935
8303	48184	2169	-1	62360	4937
36917	99	5056	-1	62325	4938
21747	11057	6399	-1	62250	4939
27111	55344	13	-1	62407	4940
6184	63269	5058	-1	62162	4941
22351	29047	1220	3	62195	4942
56918	24085	13	-1	62402	4943
23976	4021	13	-1	62399	4945
38976	24795	4405	-1	61936	4946
33645	674	1384652	-1	62408	4948
10380	47495	572	-1	62438	4949
41638	6291	1122	-1	62026	4950
3987	58306	4984	-1	62438	4952
50381	31185	13	-1	62412	4953
51592	20535	6605	-1	62368	4956
31047	63945	75	1	61462	4957
39615	61374	1384652	-1	62387	4959
24911	46074	5109	-1	62221	4960
6500	60347	1384652	-1	62454	4962
13409	62523	5056	-1	62453	4963
36775	60763	1384652	-1	62489	4964
40154	10693	6605	-1	62417	4965
21882	48891	5058	1	62345	4967
38088	27402	3043	-1	59979	4969
61810	50254	1196	-1	62438	4970
15880	39305	13	-1	62468	4971
49341	39355	6605	-1	62522	4972
24494	64639	2095	-1	59251	4973
54412	17446	5190	3	62291	4974
62277	50761	1219	6	61454	4975
3042	32116	5109	4	62231	4976
57433	40957	2978	-1	62429	4978
56003	31758	1801	-1	62162	4979
19485	21882	1412	-1	62475	4982
63699	28408	6605	-1	62485	4983
29448	42002	3215	-1	62567	4985
20003	22271	5109	-1	62399	4986
57366	62431	905	-1	62538	4989
40694	28144	4228	13	62538	4990
24051	27863	13	-1	62221	4991
19571	51584	792	-1	62561	4992
12215	32834	4230	-1	62635	4993
59364	54703	1196	-1	62475	4994
61105	59796	13	-1	62609	4995
39012	52166	745	-1	62309	4998
28350	10709	13	-1	62568	4999
16980	58425	13	-1	62420	5000
22859	26373	5733	2	62580	5001
3383	62759	4685	-1	62672	5002
2701	36134	2977	-1	61269	5003
44012	51166	6094	-1	62423	5004
20839	8865	2977	-1	61250	5005
4759	13605	13	-1	62809	5006
38903	38162	6165	-1	62812	5007
65348	24872	13	-1	62399	5008
1518	60700	6369	-1	62817	5009
28561	49329	6844	4	62866	5011
42156	3728	6681	2	62768	5015
30378	52670	4588	3	62824	5016
16301	15775	3030	-1	62075	5017
37695	30045	832	-1	62749	5018
16110	6017	5662	-1	61809	5019
30220	9223	1196	3	62244	5020
3135	35277	1709	-1	62809	5022
21879	64948	13	-1	62809	5024
6051	48600	1709	-1	62809	5025
22713	30656	1185	-1	62906	5026
52352	42423	6941	-1	62677	5027
47115	14845	3820	-1	62812	5028
65282	55041	1709	-1	62733	5030
46331	4129	5640	-1	62928	5031
48695	21607	6941	-1	62743	5032
62223	57353	29	-1	62924	5033
17607	57280	65	6	62189	5034
49125	21923	4172	-1	62144	5035
57671	18344	1709	36	62189	5036
22807	51880	1944	-1	62482	5037
36879	31661	4100	-1	62340	5039
16571	13171	672	-1	62950	5040
2127	57180	13	-1	62733	5041
26069	41490	4702	-1	62838	5042
47421	26212	832	-1	62682	5043
2852	18375	1944	-1	62306	5044
19436	63047	2470	-1	62244	5045
43830	25704	2961	-1	62929	5046
43610	6199	2470	73	62217	5048
51201	9435	672	-1	62975	5049
31696	46521	5640	-1	62950	5050
9712	10196	1768	-1	37801	5051
7449	61807	1109	-1	63002	5054
25114	45049	4702	-1	62838	5055
22391	13373	6801	-1	63036	5056
23298	45939	986	-1	62842	5057
10105	4730	5043	-1	62927	5058
2804	52726	372	-1	62950	5060
18873	49577	3848	2	62213	5061
13295	30447	644	-1	60433	5062
14586	11978	3848	-1	62215	5063
37441	27148	3394	-1	63061	5064
41046	57094	1921	-1	54250	5065
21440	746	1196	-1	63061	5066
12912	45602	6897	-1	62924	5069
33038	26885	1122	-1	63159	5070
42698	50169	6258	-1	60992	5071
19327	65155	6163	-1	63151	5072
57132	65101	6954	-1	62741	5073
6090	13155	2547	-1	61425	5078
57611	6232	298	-1	20982	5080
48321	18444	6163	-1	63207	5081
50170	34170	2108	-1	63036	5083
23928	10657	4337	-1	63205	5084
41173	52437	3332	-1	62246	5087
63352	7561	4890	-1	47721	5088
7161	14360	4230	-1	62793	5090
41304	42797	2541	-1	63240	5095
63942	55315	6389	-1	63273	5096
39042	21222	4890	-1	58304	5097
43518	53454	6389	-1	63200	5098
19887	21310	1471	-1	63201	5100
40605	62649	2961	-1	63282	5105
26493	30868	4725	-1	63229	5106
42688	50250	685	-1	59580	5107
52155	53081	3043	-1	63355	5108
60892	36491	2961	-1	63305	5110
60722	55886	4337	-1	63312	5111
23136	55947	6163	-1	63204	5112
14717	21803	685	-1	60807	5113
39692	42552	1384652	8	63094	5114
37002	23337	115	-1	63355	5115
28513	23338	2961	-1	63206	5116
63611	24010	115	-1	63365	5117
18340	23585	685	-1	8169	5118
35957	13662	206	-1	63273	5119
59304	28664	4172	-1	63378	5120
64280	41186	1199623	-1	62994	5122
45547	32166	5862	-1	63419	5123
44484	14861	-1	1	61468	5125
40297	56249	2297	-1	63207	5127
55138	24879	6770	-1	62505	5128
48170	20477	299	-1	63412	5129
43965	62377	3320	1	63142	5130
17651	42354	7346	-1	63217	5134
6371	63015	5966	-1	57604	5135
48760	58789	3743	-1	63432	5136
20897	60647	6662	-1	63374	5137
6503	53337	7538	-1	63378	5138
6161	36596	7346	-1	63351	5139
32539	3823	6770	-1	62505	5141
3285	29351	1816	-1	62209	5143
11134	31725	3474	-1	63305	5144
27306	40651	4230	-1	62762	5146
1356	51986	1830	-1	62215	5148
30862	36788	6681	-1	63468	5149
40949	22066	4734	-1	56109	5152
12237	6370	5314	-1	63343	5153
32057	4137	4421	1	60955	5154
36702	45314	4040	-1	62793	5156
38484	18373	3012	-1	63142	5157
57624	21972	5054	-1	58166	5158
12290	14354	4040	1	63543	5159
62551	19745	3043	-1	63527	5160
61734	18966	1830	-1	63561	5166
21384	56377	4734	-1	63491	5167
52198	62347	6389	-1	63273	5168
3053	36689	745	-1	62838	5169
18644	6010	2670	-1	63509	5170
64093	51082	6844	-1	63627	5171
46419	60959	2297	-1	62948	5174
6240	18578	745	-1	62838	5176
50723	31447	1965	1	59206	5178
45828	23640	437	-1	63142	5180
16647	48708	4	1	62003	5181
20779	52074	1695	-1	63623	5182
38352	28025	1965	-1	63709	5183
54191	49834	1310	-1	63042	5184
48210	55275	1695	-1	63677	5186
25645	41490	4186	-1	63626	5187
24016	4365	106	-1	63743	5192
54230	2232	6629	1	62864	5196
48318	23959	8033	-1	63785	5200
3313	10652	1944	-1	62310	5201
44912	22806	1786	-1	59247	5202
49744	33543	3894	-1	63743	5204
37672	54260	115	1	63787	5205
55972	2432	2297	-1	63792	5208
33582	21101	1404	-1	63556	5209
63986	58629	7659	-1	63575	5211
2140	35511	3191	-1	63806	5212
38473	9180	1559	-1	63677	5214
59569	3050	3012	-1	63142	5215
11194	30995	8086	-1	63804	5216
64793	1424	2915	-1	63792	5217
30466	40293	909	-1	63821	5219
51442	6152	6899	-1	63854	5221
53095	42202	6899	-1	63854	5222
38614	9900	7028	-1	63858	5223
21111	64316	6992	-1	63698	5226
3186	14064	3885	-1	63846	5227
18735	10494	6770	-1	63771	5228
20792	46725	966	3	63871	5230
18340	23225	1786	-1	63885	5231
47131	13051	-1	-1	63887	5233
56039	58511	4285	-1	63870	5235
60269	19582	3475	-1	63750	5236
42567	60058	1816	-1	63854	5238
58693	34887	6992	-1	63780	5239
53003	38052	909	-1	63919	5242
19413	42991	5056	-1	63920	5243
61645	48814	1220	-1	63891	5244
52431	34941	6770	-1	63741	5245
56067	45155	3043	-1	63936	5247
41316	5146	7028	-1	63889	5248
27678	23706	2598	-1	63958	5250
19043	31952	909	-1	63821	5251
26157	49217	4473	-1	63884	5253
58136	23524	7028	-1	63941	5254
18510	20852	1228	-1	63969	5255
28783	12488	2257	-1	63969	5256
1582	28905	1228	-1	63757	5257
12444	25487	5005	-1	63907	5258
39898	45019	1559	-1	63757	5261
55474	51175	781	1	63725	5262
38457	44784	1965	-1	63969	5263
55035	54689	8203	-1	63933	5265
20515	8401	3885	-1	63846	5266
44735	5883	3043	-1	64032	5267
7537	59054	5486	-1	63725	5269
17763	56776	4558	-1	44381	5270
35259	20493	941	-1	64033	5271
38212	2430	7050	-1	63969	5272
22130	21862	781	-1	63725	5273
41190	64103	6266	-1	63932	5274
43339	20478	8203	-1	63984	5275
12982	52083	1409	-1	63672	5277
49045	41600	8203	-1	63964	5278
12248	3293	7292	-1	63236	5279
34515	28555	1965	-1	63757	5282
34162	31057	8054	-1	64033	5283
11356	35768	1736	-1	62779	5287
32585	19174	71	2	64126	5290
16200	57474	4337	-1	62864	5292
58525	8123	2598	-1	63993	5293
7394	25745	1143	-1	61425	5294
816	41659	5363	-1	63986	5295
57783	42199	2598	-1	64145	5296
4297	49769	2598	-1	64174	5297
50618	23897	3408	-1	63943	5298
351	62486	4410	-1	63698	5299
38397	10260	1337	-1	55042	5300
54377	10009	6282	-1	64094	5302
12216	34040	1111	-1	64088	5303
22923	43519	8054	-1	64199	5304
28423	52117	8324	-1	64141	5305
40534	6196	2961	-1	64229	5306
22345	58703	2590	3	64156	5307
17654	39228	1968	1	61316	5308
60286	63117	2977	-1	62300	5310
42457	41975	673	-1	62244	5311
4220	34508	5346	2	64213	5312
18804	6214	673	2	62195	5313
1067	28650	673	20	62217	5314
39710	57836	5351	-1	64284	5315
