572	50401
3462	38543
960	45257
2257	50243
1220	4228
3757	50323
1220	50401
1310	47721
1220	50401
4798	50435
635	50329
1782	50435
2535	50273
810	50154
1965	50398
1782	50439
3043	50454
672	4694
2820	22715
5095	48737
3641	535
4725	469
767	50512
5066	49130
1790	50541
658	50541
1117	50541
4337	48675
90	50530
4541	50403
161	50561
580	47010
3381	50599
3546	592
4468	49758
1344	50612
3381	502
1219	50618
5190	502
4984	50618
3381	50655
3	50638
4872	50499
2894	50617
327	50684
2424	50693
92	50423
2541	50347
2974	50619
4396	50628
580	50679
2191	50703
832	50628
3381	50681
832	50618
2095	50619
1175	50674
1175	50699
483	50710
106	50657
3446	50769
5278	50628
1310	46330
154	50790
3446	50797
3	42656
91	50803
91	50812
292	50665
91	50747
2846	50826
2543	47895
60	50517
1438	27089
1438	18843
2527	50628
453046	50462
453046	49969
2974	50751
825	50505
2974	50699
245	11857
2974	50699
3408	50794
149	50273
5190	50937
956	50475
1790	24271
3839	49928
3631	50980
1000	50978
4872	50499
1438	35368
3955	49266
1199	51029
369	51069
92	42663
26	27972
217	48514
1862	51084
1196	51121
4541	51120
1075	51107
2469	51118
369	51145
1199	49598
131	51156
2975	51156
4134	51164
1886	15700
1220	51188
1220	51199
4673	48074
4673	48065
4246	48971
1412	51224
1196	51225
1414	50366
4525	40718
161	51184
80075	51265
1157	50679
372	51269
2018	51327
2018	51331
1353085	50110
372	51337
372	51349
2975	51317
5168	5534
5274	50679
5274	40782
5274	46578
5274	36519
4918	51317
832	51143
0	51337
5274	15238
1	50366
5274	14785
5274	14814
91	50747
5274	11663
5274	11677
2018	50366
5274	9001
1	50769
1	50907
1	50967
1915	51322
1709	51394
2077	51341
834	51386
834	51379
1196	51143
5058	51440
2961	50968
834	51386
3201	51440
1904	51400
2975	51317
2169	50456
2313	43695
3305	51469
5058	51469
1830	51469
1196	51496
1196	51494
1196	51498
238	51496
4396	51182
960	51501
86	51499
2974	51513
1196	51521
2974	51509
4406	51499
1196	51513
905	51433
2974	51513
1553	51548
826	51427
5168	51573
834	51584
954	49531
905	51437
1553	51446
1196	51580
2666	51598
86	51317
834	51594
658	51643
572	51609
572	51662
3347	51670
166	45629
4200	51684
166	45629
5168	49804
2260	51346
2260	51400
2665	51467
2361	49804
123	48426
271	51413
4723	51683
4723	51692
123	49345
3221	51758
123	51763
4939	51057
572	51763
2260	51790
986	51806
1219	51846
379	51806
2287	51806
1353085	51868
1726	51868
3208	51870
3475	51821
3655	51893
730	51868
1146	48426
730	51875
730	51906
730	51922
1196	51921
2820	51861
1353085	51875
4337	50243
1220	51939
267	51803
730	51922
2543	51905
730	51922
1353085	51922
1196	51939
2665	51953
267	51803
2257	51964
379	51806
3043	49973
379	51979
1220	51893
1175	51806
1772	52002
2257	51995
832	51981
123	52002
2257	52004
1627	51995
1166	52004
123	52014
2077	51933
832	52004
2284	52009
4725	51394
5168	51994
3586	52018
730	51911
75	20901
5056	15416
0	52013
3655	51948
4918	52039
1886	52013
75	52013
2257	52045
1886	52002
1886	52039
29	52014
1782	52045
2257	52045
4997	52057
1790	51368
2257	52071
271	52014
123	52002
1196	51920
3619	52086
2257	52084
4002	52022
1334	45919
1199	52023
1772	51864
1790	52080
4396	51384
115	52080
1772	52002
4396	51368
3171	52023
3474	52002
4002	52141
115	52080
3619	52141
2547	52141
3619	52161
3993	52149
2541	52080
3408	49837
1000	52185
2977	42892
4002	52199
3171	52196
4099	50326
1111	52243
2535	51885
305	52253
5197	52152
72	52253
4099	46039
4926	52149
4926	51763
736	52253
4099	46051
1324220	52019
4134	52244
115	52080
2257	52267
4223	51396
1220	51939
4144	52314
5330	52309
4918	52320
4906	8637
4285	52313
4285	52314
4337	52194
4903	52320
4903	52320
3920	52273
634	52342
5321	52332
1826	50462
791	52309
5321	47472
4285	52314
3381	52355
636	52320
3381	52355
5182	52383
77	52374
5321	51291
1310	52362
5346	52391
3474	52393
4249	52391
4926	52393
2820	52413
1220	52398
4903	52320
1306	45429
3631	52267
1220	52456
3408	51959
3408	52023
3408	52014
2258	52456
5330	2850
4798	52515
1709	52205
3279	52515
572	52537
3279	52541
17	52550
3305	52537
1709	52023
3043	52610
29	52625
1414	52610
1414	52625
1277510	52674
1790	52676
4913	52689
1199	52023
227	52687
227	52689
4997	52689
1117	52675
3279	52697
1438	49409
1277510	52697
4883	52713
1070	52681
3279	52697
1277510	52697
1288	52370
5056	52687
1277510	52722
5056	52695
3171	52726
1185	52205
672	52696
2745	52721
1117	52736
1117	52746
1228	52774
1117	52746
95	45745
3743	52795
95	45747
1790	52811
1935	52624
1554	52854
3043	52867
4997	52855
730	52885
338	52885
2541	52080
1659	52863
91	52541
826	51598
1790	52941
5056	52956
1310	15695
3381	52141
905	52956
905	52956
905	52956
1790	52960
1310	51593
1438	32537
2108	52120
1790	52972
2108	52162
2678	43846
1790	53002
4308	52014
2536	52892
4279	47423
428	49838
2536	52892
811	52892
4883	53036
245	52640
2257	45747
91	52845
4798	52515
3279	52515
1117	53121
77	53129
1363	53084
1196	42892
5056	53121
3030	49122
4337	53190
1063	53143
4659	53207
4337	53118
1659	5557
2820	52481
4540	52063
145	10845
1612	53152
1690	53235
1196	51400
1690	48915
5309	51577
1196	53280
1196	53297
422	53313
4279	53246
2975	35125
1666	53384
3803	53384
372	53395
4615	52917
4279	53367
338	53406
372	53406
369	53367
338	53402
2574	52381
1196	53395
1196	53402
3453	50780
1196	53406
338	53276
338	52966
1666	53384
832	53459
1196	53395
1695	53459
338	53402
338	53446
80075	52533
338	53403
5324	53483
832	53403
45603	53496
4123	38517
5330	53175
2361	47585
905	52063
905	11677
2574	52950
4160	53106
905	53531
2260	53533
5369	53539
422	53520
80075	53534
4491	53549
1013	51689
4997	53546
4013	53555
1695	51947
4285	53172
4489	52702
2783	53276
3834	53557
714	51971
999	52742
893	53573
4725	52533
4725	52537
3834	53553
3024	53522
2077	53333
5330	52309
5330	53172
422	53588
184	53620
3171	53620
1384652	53599
1908	53659
1772	53612
95	52257
95	52267
5190	53523
4491	53646
4639	53667
4491	53650
2961	50127
3205	53675
3205	49414
1060	53682
4639	53668
832	53659
2361	53526
3839	53280
5190	53682
1196	53751
1968	53533
5342	53739
2387	53774
1196	53763
4723	53476
1968	53763
2541	53280
5357	53786
5357	53713
268	17396
5357	53791
4111	53743
445087	53232
445087	53339
999	49414
2260	53549
4725	53833
1709	53818
1709	53818
5197	53620
1196	53846
5330	53836
2208	48426
2429	20200
1908	53873
4337	53650
730	53176
672	53187
2469	53659
1288	53932
305	53929
3834	53784
5330	53900
4468	53929
5119	53949
2469	47960
672	52851
4639	53929
45603	53929
207	52564
791	52309
954	53993
834	24885
3631	53836
5056	33769
123	53998
1908	53993
3171	54014
1908	52286
2469	53949
1908	54018
5330	52309
5330	54003
4200	53984
4694	53999
5330	52309
1196	53984
4685	53999
29	54043
2961	54041
4694	53999
1898	53900
5357	52006
4694	53999
157	53943
3207	53533
2757	54036
3207	53752
1220	53961
3333	54071
48310	50509
48310	48795
4906	8489
797	54070
1821	53867
1185	54076
1196	54093
305	52273
3279	52381
4174	54114
1768	54081
4639	54108
96	54076
404	54145
1768	54160
86	54130
4979	45995
1310	52966
1103	54130
5056	54150
245	51225
1344	54191
1471	738
2208	5147
658	53175
4979	54160
2600	54191
326	52879
543	18651
326	50924
326	50886
383	54237
1471	54249
5408	48837
3043	52961
3043	47197
4727	47509
2961	54303
1344	54312
1674	53867
2469	54292
363	53752
115	54312
1471	54299
4048	54297
379	54341
1908	54278
1908	54326
4410	54299
2017	54343
501	47130
2469	9547
1790	54349
5487	54335
5413	52231
2469	50685
2469	50665
2469	53964
1772	54299
2297	54486
1117	54473
1353	54421
157	45670
4279	47435
4279	47455
4279	47445
2144	54463
4279	47419
1310	54487
2961	54185
2977	53886
1122	54505
3043	52867
4997	53713
303	54549
1942	54554
2257	54571
1228	53875
4883	53500
3880	54505
672	54524
1223	54584
1790	5153
2536	54577
1344	54596
1471	54505
1324220	53699
4778	54682
1324220	53297
5408	54424
4778	54639
3973	53912
4778	54667
4358	54696
372	54708
1117	54463
999	54714
3973	53985
999	54724
517	54702
4165	54737
4615	53588
1344	54724
380	54706
380	54759
5058	49409
1790	5153
4358	54032
1108	54360
1790	54677
5190	54725
5487	54765
5487	54737
1790	54708
