CreationDate	Text	UserId	Score	PostId	Id
37434	63014	304	4	15739	11974
4737	40596	4281	1	87612	11975
4327	59989	142	1	84162	11976
46534	64373	4234	-1	66028	11977
17721	49765	1302	-1	84556	11978
4115	20807	4249	-1	87576	11979
20618	27823	16398	-1	87371	11980
26499	6639	14569	-1	86943	11981
63256	54343	6445	-1	86614	11982
23591	24193	9636	-1	84937	11983
34314	55207	16398	-1	87431	11984
46243	2389	13393	-1	75626	11986
14470	19489	11827	-1	87504	11987
59909	31970	5640	-1	87676	11989
34658	28368	7870	-1	87669	11990
31285	31114	13800	-1	87655	11991
19704	48372	7436	-1	85944	11992
1581	30050	6482	-1	86962	11993
8490	45857	16757	-1	87514	11995
17008	30600	13279	-1	87441	11996
64890	38190	-1	-1	87615	12000
62914	56795	14690	-1	87634	12002
25180	5900	7436	-1	85944	12006
30051	3424	10675	-1	87706	12007
54960	22546	4893	-1	87692	12008
25932	37803	13179	-1	54627	12009
6196	50564	13179	-1	54554	12013
19797	14695	9922	-1	87687	12014
1247	16215	16289	-1	85944	12016
2998	21802	1199	-1	87763	12017
26789	19917	9122	-1	87771	12018
15003	30074	5987	-1	87753	12019
62738	26836	16679	-1	87418	12021
2189	57044	9530	-1	87763	12023
39174	17125	1945	-1	87558	12024
9429	56343	15809	-1	87628	12026
9428	16515	13179	-1	74914	12027
1243	14773	4192	3	87753	12028
38028	4823	4893	-1	87692	12029
11118	44386	483	-1	84532	12030
23337	40065	9530	-1	79146	12031
21314	23051	15346	-1	87701	12032
20028	58341	14009	-1	87751	12033
3744	12425	5917	-1	87676	12034
26238	38148	1627	3	87771	12037
15120	365	6380	1	69307	12038
15312	29415	6380	8	87439	12039
16470	42257	13179	-1	84532	12040
63175	4788	9504	-1	87628	12041
49691	46442	6380	-1	80904	12042
47609	26223	12905	-1	75287	12043
16967	7529	10088	-1	87485	12044
41732	3046	6819	-1	87097	12045
12312	56408	49611	-1	87617	12046
15132	40732	10135	-1	78635	12048
44206	37874	1818	-1	87800	12049
9121	25052	3146	-1	87796	12050
49938	2539	11130	-1	87120	12051
27186	5357	10135	-1	78650	12052
40724	30093	5171	-1	87872	12054
33772	31665	-1	-1	87773	12056
51716	10708	10088	-1	68169	12058
27322	13421	1343	-1	87868	12059
33194	41100	8220	-1	87872	12061
21589	36416	12682	-1	87881	12063
41936	52301	1343	-1	87861	12064
32946	18634	13597	-1	87868	12066
44787	39589	5662	-1	71826	12067
60785	4082	2598	-1	86221	12068
46704	14826	10120	-1	87761	12069
43897	20432	8643	-1	87873	12070
42946	2393	13597	-1	87785	12072
29730	48096	10120	-1	87761	12073
54856	41903	234	-1	87909	12075
15053	7529	5190	-1	87919	12077
58643	11097	13597	-1	87884	12078
24053	5146	12336	-1	87813	12079
37285	53144	2230	1	87839	12081
45936	5708	7028	-1	64105	12082
37185	49881	12779	-1	87902	12083
54229	46069	10120	-1	87846	12087
16705	37106	8399	-1	87596	12089
13023	33508	13578	-1	84710	12090
45193	47303	7028	2	87950	12091
22661	54947	5074	1	75048	12092
19365	6725	1343	-1	87919	12094
39685	20916	1227001	-1	78248	12095
52814	36026	5190	-1	87919	12097
62646	62724	7028	-1	87944	12098
63153	30208	8355	-1	87825	12099
28349	51234	13281	1	87937	12100
36468	6355	12336	-1	87901	12101
47280	35355	10120	-1	87905	12102
12156	62229	5243	-1	87176	12103
8879	13596	10468	1	81042	12105
62473	61129	4433	6	80503	12106
34722	25195	7028	-1	87986	12109
43975	63763	-1	-1	87953	12111
14503	50794	13281	-1	87928	12112
24022	12404	13597	-1	87890	12113
28876	44325	12779	-1	87692	12114
6352	4503	5314	-1	87970	12115
5797	23324	-1	-1	87065	12116
13333	41826	2688	-1	87839	12117
403	19442	8062	-1	87953	12118
58264	57902	5056	-1	87893	12119
62518	46812	6061	-1	88034	12120
7468	62252	13956	-1	87965	12121
779	49665	2230	-1	87839	12122
23217	58798	1898	-1	49444	12123
9685	57423	13578	-1	85734	12125
17994	6187	1690	-1	87382	12126
32289	28444	-1	-1	87307	12127
42819	36042	115	-1	88034	12128
13107	63280	4462	1	64889	12129
18703	24069	16866	-1	87970	12131
6510	35814	-1	-1	87923	12133
42778	35204	-1	-1	87065	12136
31392	64087	8062	-1	88066	12137
41566	18368	14569	-1	88044	12139
41862	19032	13597	-1	87842	12140
55720	34322	-1	-1	87975	12142
23220	38337	-1	-1	86961	12143
39015	41242	8220	-1	87970	12144
12396	43452	10135	-1	69854	12145
55947	5274	13	-1	87761	12146
10458	10297	14569	1	88093	12147
10572	14355	13179	-1	87923	12148
32361	34380	5008	-1	87619	12149
7833	8100	12336	-1	88099	12150
49482	32329	-1	-1	88012	12151
37474	63212	12711	2	87771	12153
13495	1789	7116	-1	88110	12155
3135	9837	5008	-1	87580	12157
26226	64889	1358	-1	88181	12158
54319	59324	8368	-1	88167	12159
18275	37830	-1	-1	87953	12161
46693	54354	9411	-1	88198	12162
30788	23755	8062	-1	88012	12163
24384	41249	4727	-1	87504	12164
5978	42160	6355	-1	88209	12166
41237	43537	-1	1	88167	12167
50618	44048	9360	-1	86396	12168
60871	62755	6777	-1	88170	12171
65291	47610	685	-1	20255	12172
8670	37138	8368	-1	88195	12173
1758	37430	8062	-1	87953	12174
53463	31132	1765	-1	88211	12175
61410	25403	11236	-1	88169	12176
38805	31915	893	-1	82144	12177
60839	54738	13930	-1	87941	12178
21140	35842	11989	-1	87986	12179
957	55541	12874	-1	84907	12180
22574	2608	8368	-1	88195	12181
41724	47426	6637	6	85736	12182
17416	4605	15054	-1	88164	12183
36588	40100	7116	-1	88226	12184
62468	52490	13179	-1	87886	12186
24910	18939	5296	-1	88249	12187
3862	46297	13179	-1	87886	12188
59258	13239	-1	-1	88210	12189
28753	7813	13552	-1	76320	12190
416	30622	9411	-1	88206	12191
54132	51972	10675	-1	87803	12195
23060	616	3350	-1	88209	12198
7794	1226	12902	-1	88294	12199
45255	11964	13757	-1	77846	12201
33092	24582	13258	-1	88206	12203
53946	38829	-1	-1	87902	12204
5519	21872	10906	-1	88341	12208
25318	41899	2230	-1	88296	12210
40415	18002	2577	-1	88275	12211
47154	17275	14690	-1	87825	12212
54083	59758	12711	-1	87943	12215
20068	41258	4850	-1	88343	12216
52430	40197	-1	-1	88077	12217
22207	22370	12457	-1	86201	12218
16382	25894	15614	-1	88371	12221
20207	65011	4281	-1	88110	12222
28523	24893	1233	-1	85685	12223
14632	46733	4615	-1	88371	12224
45851	40265	4850	-1	88362	12226
39881	14317	16911	-1	88386	12229
41154	54984	14351	-1	81751	12230
13249	27219	8388	-1	87034	12231
14109	56082	13179	-1	88386	12232
11026	33344	8062	-1	88369	12233
21757	13447	13179	-1	88386	12234
29065	22133	12336	-1	88392	12236
22678	53399	11388	-1	88392	12237
10936	9994	14690	-1	88319	12238
8062	59653	2443	6	61097	12240
51089	62141	-1	-1	88226	12241
38072	61704	5897	-1	84718	12242
44899	53508	-1	-1	88226	12243
39471	52016	2974	-1	43366	12244
16217	26535	13289	-1	88428	12245
1319	16970	115	-1	88460	12247
52705	26388	2974	-1	43366	12248
1036	51983	10157	-1	88422	12249
64601	14039	11289	-1	79569	12250
2236	9373	4433	14	86586	12251
22847	40287	11289	-1	80051	12253
31547	50941	4850	-1	88459	12255
7459	39145	13894	-1	87698	12256
38554	24778	15534	-1	81869	12258
33230	35645	9974	-1	88275	12259
26196	1874	15614	-1	88422	12262
34169	10997	14640	3	84589	12263
48095	23831	16948	-1	88495	12264
63855	9401	2214	-1	88020	12266
42800	51411	1633	-1	88034	12267
5333	58749	4916	-1	87948	12268
56527	4147	3279	-1	88519	12270
18525	20866	16948	-1	88486	12271
42788	6745	2600	1	88516	12272
53249	24993	12892	-1	82864	12273
31943	56378	5640	-1	88516	12274
14051	55359	9251	-1	86618	12275
58161	2408	5640	-1	88538	12278
9432	59643	1633	-1	88546	12279
45836	53215	8114	-1	78498	12281
62340	610	8787	-1	88366	12283
60647	27247	11105	3	88460	12284
32418	14892	2515	-1	88499	12285
56536	6337	841	-1	69190	12286
48434	51501	6777	-1	88296	12288
50605	52666	11538	-1	88535	12290
49003	17002	841	-1	69405	12291
30023	13707	3957	-1	84896	12294
30977	63888	6014	-1	82534	12296
31587	17765	13894	1	88212	12298
42502	51137	2994	-1	80966	12299
63168	28886	2600	2	88516	12300
61936	15318	16398	-1	88501	12302
35594	14514	8233	-1	87634	12303
44074	21518	1518	-1	85401	12304
4380	39824	11544	-1	88595	12305
27983	9501	3043	-1	88532	12309
60793	7232	8427	-1	88613	12311
54717	25310	5640	-1	88516	12312
19421	65460	8233	-1	87825	12314
40276	27099	1152057	-1	88087	12317
10164	43433	2600	-1	88516	12318
27183	15363	13913	1	88510	12319
44661	24674	13913	1	88517	12320
30280	13216	1196	-1	83257	12321
4415	53131	8233	-1	87504	12322
56817	2	10387	-1	88597	12323
5251	48910	5640	-1	88516	12324
997	38851	2994	1	71264	12325
25540	15176	2600	1	88516	12330
17788	7209	4883	1	88613	12334
58273	4516	2600	-1	88516	12335
30862	50965	1560	-1	84624	12336
30651	104	5640	-1	88516	12339
31870	63693	3289	-1	48269	12342
21410	54162	10890	-1	69654	12343
42078	52969	2600	-1	88516	12344
57805	3152	8233	1	80207	12347
54495	6964	11344	6	68421	12349
57532	1240	100	1	88610	12350
28	61769	1196	-1	83775	12352
51946	59524	11344	-1	68421	12353
45450	38568	15486	-1	87250	12355
48734	46409	11344	-1	68421	12356
5668	63956	11344	-1	68421	12359
30686	4662	676	-1	88394	12361
53399	33751	5640	-1	88516	12363
2408	61559	16980	1	88722	12366
21267	35377	1228	8	88595	12367
24272	56654	13289	3	84356	12368
39010	38281	5427	-1	88620	12369
27780	65197	3857	-1	86951	12370
39260	38064	5113	-1	81348	12372
11909	20577	8999	-1	83593	12373
16831	8790	5640	-1	88516	12374
14023	50254	14065	1	86681	12375
23238	59082	1518	-1	88502	12376
64193	18405	10759	-1	79798	12379
60090	31857	10759	-1	68617	12382
33598	27194	4727	-1	87504	12384
16383	54135	15537	-1	86393	12388
3212	44514	727	-1	88753	12389
33122	33692	332	-1	88510	12390
46287	4197	2199	-1	79393	12391
5491	21188	16948	-1	88645	12394
38019	16817	2199	-1	82389	12396
55118	41995	234	-1	88813	12404
1385	47793	13276	-1	88817	12405
9581	15943	16398	-1	88512	12406
17132	56652	9021	-1	86759	12407
23544	53858	234	1	82013	12408
54802	18068	813	-1	88831	12409
43064	39557	3631	-1	88275	12411
19231	48774	1228	-1	86071	12412
62104	53287	372	1	88821	12413
6398	40773	5640	-1	88512	12414
416	45455	5640	-1	88502	12416
56573	53094	12842	-1	88806	12419
31212	13306	234	-1	88210	12420
49004	4224	8256	-1	86303	12421
33353	62394	13956	-1	88020	12422
39754	761	14570	-1	88847	12423
54227	65058	10084	137	84629	12424
5314	16061	14569	-1	88867	12425
52181	47476	5360	-1	88822	12426
34446	61514	13005	-1	88620	12429
62533	50659	9193	-1	88866	12431
51361	60820	6508	-1	88847	12432
26967	53105	8233	-1	88066	12433
52148	41700	700	-1	88879	12434
23260	32184	5869	1	84649	12436
29738	37616	5869	-1	84649	12437
44147	57065	1690	-1	87398	12438
38179	58102	6852	-1	88882	12439
46736	16803	9787	-1	86071	12442
56538	55956	16050	-1	88907	12443
4942	23178	16779	-1	87886	12444
16920	51412	-1	-1	88875	12445
1447	39790	16050	-1	88907	12448
50575	1193	8995	-1	88912	12449
24509	1608	15992	5	88948	12450
23922	51522	364	-1	69262	12456
36187	20114	3140	-1	88981	12458
62400	20073	8427	4	88948	12459
33308	46343	115	-1	88501	12460
32076	19960	8427	1	88959	12462
39690	976	-1	2	88613	12463
40492	21526	16050	-1	88966	12464
57527	10478	178	-1	23011	12465
55196	53564	115	-1	88516	12467
39372	35417	3140	-1	89019	12469
8680	14113	13005	-1	88966	12473
8506	27861	1199387	-1	80794	12476
45917	24880	1694	-1	49837	12478
19742	41709	5640	-1	88981	12479
52127	38677	1358	-1	88366	12483
58951	3352	2600	1	88959	12486
54712	24620	2600	-1	88948	12487
1283	58350	811	1	89056	12488
40472	25594	13005	1	89056	12489
60829	34869	3535	-1	78889	12490
52180	23752	9021	-1	89076	12491
7207	54389	4319	-1	89056	12492
220	8883	8427	-1	88959	12494
12723	63726	9803	-1	74747	12495
10287	54878	5903	-1	84194	12497
50717	38550	9859	-1	89119	12499
32995	43465	2600	1	88959	12500
20014	11694	714	-1	89116	12502
64386	9437	2785	-1	85507	12503
27097	922	9815	-1	32631	12506
24738	17862	2785	-1	81529	12508
26474	11970	7870	-1	87064	12511
62298	27401	1153	-1	67865	12514
37237	13137	13	1	89178	12515
4726	24068	12682	-1	89180	12516
33446	54074	12682	-1	89182	12517
29058	30069	4279	-1	88468	12519
35994	61401	13289	-1	89076	12521
63814	5619	3140	1	89199	12523
28348	20004	11173	-1	89191	12524
63475	34416	1440933	-1	85243	12525
48954	13165	11173	-1	89191	12527
54152	50268	4279	-1	88408	12528
20177	48311	16703	-1	89206	12529
4834	48900	4919	-1	89173	12530
51876	9089	5640	-1	89163	12532
12862	33777	14484	-1	89234	12536
65171	36430	9090	-1	89207	12538
59281	41308	6222	-1	89243	12539
5216	13132	10216	8	84642	12541
8102	64238	8427	-1	88959	12542
9834	56461	-1	-1	89187	12543
64466	37025	9345	-1	86821	12544
4167	41126	2541	-1	87250	12548
53135	51935	9345	-1	5807	12549
30879	60974	9345	-1	5802	12550
43400	23179	14648	-1	89260	12551
46470	29441	6043	2	89266	12552
20437	59705	12881	21	89278	12553
38486	44210	7988	1	89266	12554
7332	20851	1659	-1	89276	12555
31495	15802	16398	-1	88501	12556
61278	8454	8062	-1	89260	12559
44564	13093	16398	-1	88517	12564
20592	27001	16416	-1	89144	12565
44548	16404	1659	-1	89289	12566
17433	16683	7436	-1	88982	12568
12477	49287	8062	-1	89260	12569
26762	21386	8062	-1	89208	12573
18657	60744	13179	-1	87886	12582
44527	27218	716	-1	84589	12586
65047	28176	7988	-1	89346	12589
60975	20922	16977	-1	89215	12592
38595	6350	6043	-1	89366	12597
31907	30481	1228	-1	89327	12598
54796	21660	5836	-1	89246	12599
45152	48403	7988	-1	89363	12604
6242	50340	4228	-1	60334	12605
52927	21622	893	-1	89388	12606
44664	10755	1228	2	89395	12607
18827	19049	14057	-1	89255	12610
56767	62632	5023	-1	89395	12612
36706	36658	7988	-1	89386	12616
42798	49254	6349	-1	88422	12617
4995	52703	14028	-1	89260	12618
20716	36231	17076	-1	89438	12620
6300	57215	14359	-1	88645	12621
35921	65184	4089	-1	89026	12622
52712	44344	5023	-1	89411	12623
51537	4556	7988	-1	89366	12624
8545	23204	3560	-1	89456	12626
9442	737	3839	-1	89442	12630
18098	51826	5023	1	89419	12634
29234	52834	7862	1	89207	12636
17149	14589	115	-1	89479	12637
25309	15071	7611	-1	89405	12639
9229	61292	7946	-1	87995	12640
35448	745	5066	-1	88868	12641
59348	64907	6043	-1	79610	12642
11829	16653	299	-1	87992	12644
17757	50875	6349	-1	88470	12646
2479	16303	17092	-1	89430	12647
18274	20757	6223	-1	89467	12648
28105	64903	5314	-1	59650	12651
31012	1363	3560	-1	89495	12654
15430	60800	8427	1	89475	12655
26692	65337	6223	-1	89463	12656
13842	35312	16203	-1	89419	12657
57913	11633	115	-1	89495	12658
50939	33087	2147	-1	89230	12659
43050	50694	17092	-1	89445	12661
64787	41735	9021	-1	87709	12664
62514	62454	8236	-1	89156	12665
44239	54912	17092	-1	89445	12666
16560	315	7436	-1	89503	12667
21117	10004	5023	-1	89421	12669
44391	41535	17092	-1	89401	12670
33831	52913	369	-1	85321	12674
33001	41358	13732	1	89574	12678
34974	42287	13005	-1	89402	12679
4932	43040	14637	-1	89547	12680
33710	57442	9815	-1	89386	12681
46630	28857	3839	-1	89084	12685
46758	41072	13	-1	89563	12688
2977	39579	115	-1	89574	12689
45837	9130	8233	-1	89573	12690
39818	58232	6043	-1	88613	12693
50692	25746	11438	1	89495	12694
23089	22045	841	-1	89619	12696
51606	22862	11289	1	88546	12698
13988	17953	9122	-1	89619	12700
6358	54230	10433	3	40549	12701
22636	23854	419	-1	89570	12702
23975	43236	17092	-1	89573	12704
3014	41487	6223	-1	89597	12706
44339	16920	7436	-1	89615	12709
30268	45437	3137	-1	89643	12710
4767	47140	157	2	89490	12714
55861	3370	13046	-1	86291	12715
23061	5599	115	-1	89615	12716
57555	55618	3137	-1	89655	12717
59690	36612	1815	-1	89663	12718
33203	37039	1220	3	89639	12719
18154	41038	115	-1	89656	12720
33389	50911	17092	-1	89598	12722
27166	54002	264	-1	89663	12723
59653	5127	264	-1	89682	12726
935	60860	841	-1	89619	12729
1368	5288	16398	-1	89472	12731
35358	10321	7870	-1	89696	12732
6244	10787	10906	14	85539	12733
38650	35230	16339	-1	86123	12734
39058	29831	17092	-1	89430	12735
42606	3455	3957	-1	60334	12736
19670	35146	8233	-1	89598	12738
36101	32053	16339	-1	86123	12740
30360	3418	17092	-1	89703	12741
64870	14295	17092	-1	89703	12742
33153	31644	3839	-1	89720	12744
26356	12922	14648	4	89666	12750
13048	33578	17092	-1	89703	12751
20096	53746	726	-1	89084	12752
61236	3471	14637	140	84642	12753
22942	44131	2600	-1	89026	12754
57818	45778	17092	-1	89598	12755
36433	60870	525	-1	69119	12758
59842	25749	9122	-1	89619	12760
22840	8889	1337	-1	89703	12762
27085	32377	8040	-1	89350	12764
62511	58749	5640	4	89606	12766
9958	65038	1694	-1	83983	12769
51317	57699	17092	-1	89378	12770
51503	14130	4276	5	89748	12777
64053	33210	841	-1	89619	12778
391	32673	9660	-1	89771	12781
54558	44355	16339	-1	88167	12784
17631	61070	5640	-1	89754	12788
3315	4312	9122	-1	89619	12790
14079	5713	525	-1	68024	12792
25362	6972	2663	-1	74382	12794
30906	40125	9122	-1	89619	12797
35932	4457	11289	-1	89660	12798
26094	60088	8233	-1	89703	12799
13222	44674	5640	-1	89794	12802
48272	53314	1463	-1	74584	12803
27298	34491	16339	-1	89752	12806
42525	10228	4778	-1	89689	12807
16240	41822	3839	-1	89819	12808
54766	53091	11521	-1	88272	12809
733	20835	1786	-1	89820	12811
10701	21217	6062	-1	89834	12813
7727	6896	17092	-1	89703	12815
10020	13657	396527	-1	88277	12817
38938	50438	1337	-1	87634	12819
37277	64115	841	-1	89619	12820
43157	18444	1559	-1	82992	12821
557	14078	5324	-1	89794	12825
20054	44419	17171	1	89826	12826
65292	46011	3	-1	88456	12828
27296	46774	6212	-1	89831	12830
29144	57942	12682	-1	89831	12831
61257	52297	396527	-1	82492	12833
8622	55283	5314	2	82437	12834
25522	41419	6062	-1	89831	12835
21790	14238	5628	1	89799	12836
57976	17948	264	-1	83678	12837
21858	11384	15992	3	89011	12840
89	18152	16981	-1	89536	12841
28116	50404	1695	-1	82473	12842
56462	64070	16339	-1	89623	12843
27936	51194	14637	-1	89915	12847
64385	20850	1553	-1	84198	12848
29967	36224	2679	-1	87228	12849
51999	46893	5628	5	89919	12850
18072	55112	16952	-1	88882	12854
21564	45722	14569	2	87709	12855
27021	39573	5619	-1	64453	12857
19766	4059	11023	-1	84901	12858
42655	8675	61	-1	89969	12859
27541	23351	5387	-1	89197	12861
5019	27556	1553	-1	84198	12863
41941	4141	12682	-1	89959	12864
27991	30790	2730	-1	83393	12866
32172	64860	16050	-1	89770	12869
56663	1411	14648	-1	89940	12871
27199	29264	1220	-1	89980	12872
9082	33411	11211	-1	89924	12873
57259	50383	14648	1	89919	12874
61812	40580	9401	-1	89850	12875
56703	11551	14893	-1	80154	12876
58609	51654	14648	-1	89915	12878
56585	48721	373112	-1	90009	12879
35572	58006	16050	4	90011	12880
35816	59069	12702	-1	90011	12881
54331	41239	7705	1	90019	12882
33386	64337	12702	1	90011	12883
31936	20716	14985	-1	89610	12884
36859	52863	3747	-1	87334	12885
49583	28927	16050	3	90021	12886
4405	51113	3747	-1	87348	12889
15259	24667	16050	-1	90026	12890
43075	17109	372	-1	90021	12892
9998	59672	17026	-1	90013	12893
35987	36028	11521	-1	89456	12895
49918	6121	17092	-1	89883	12896
22244	30138	525	-1	89353	12897
44725	26703	7446	3	86516	12900
31717	25331	15992	3	86014	12901
5566	9581	17026	-1	90071	12903
49180	62544	16050	-1	90021	12904
14271	51604	17092	-1	89883	12906
65441	42951	16050	-1	90089	12907
48555	19187	17026	-1	89924	12908
54385	40289	4337	-1	90120	12912
36883	47871	17023	-1	90123	12914
20253	49159	4337	-1	90120	12915
39467	53085	9626	-1	90050	12917
10970	50476	11972	1	90132	12918
53639	46995	4337	1	90120	12921
63907	8204	12682	-1	89831	12923
63517	34097	11041	-1	84907	12924
51946	55899	5975	1	57533	12925
51201	53462	15992	4	86306	12926
15089	23412	17222	-1	90131	12928
11707	42400	12682	-1	90023	12930
6334	4281	5975	2	57554	12932
57620	12006	11211	-1	85003	12933
17924	37108	3474	-1	89094	12935
32868	36343	17092	-1	89883	12936
36649	38845	17209	-1	90088	12937
23143	38162	12682	-1	90162	12938
32598	37663	14032	-1	90158	12939
13181	58060	1899	-1	45143	12940
16226	40934	17023	-1	90050	12941
2752	56350	372	3	90021	12942
20471	38078	4850	-1	90129	12944
7078	36750	6043	-1	90138	12945
18726	32987	372	-1	90089	12946
61438	59321	12682	-1	90183	12948
6291	19838	17209	-1	90102	12949
11702	58500	4154	-1	79393	12950
14423	47254	15992	-1	87506	12951
55656	16591	15112	-1	90193	12952
15238	18458	3434	1	32631	12953
52416	35077	1436	1	89408	12954
36532	44649	2598	-1	90176	12955
55521	63693	4850	-1	90188	12956
45274	18625	809	-1	90129	12957
62269	57056	16398	-1	88622	12961
12455	58122	4761	-1	88788	12962
56336	11348	3289	-1	90218	12963
45694	64672	9626	-1	90050	12965
3372	35304	6310	-1	90178	12966
40315	44303	372	-1	90094	12967
52621	40302	17023	-1	90238	12968
61379	9598	10703	-1	90177	12970
28616	2138	1220	-1	90120	12971
53217	18860	10216	-1	86716	12972
5673	37947	4850	-1	90242	12974
24665	33927	11521	-1	71264	12975
33062	43587	8787	-1	88366	12976
48311	58777	14484	-1	80984	12977
46405	22690	4341	-1	90013	12978
29754	55865	9128	-1	90250	12979
54602	9062	5888	-1	88869	12981
41880	56921	6309	-1	90280	12982
15486	62247	10216	-1	80021	12983
25640	3883	5888	-1	81318	12985
13268	44013	16299	-1	90270	12988
43948	11455	9128	-1	90262	12989
7511	53346	11229	-1	90250	12990
41040	27993	1323	-1	78617	12993
43838	34606	11229	-1	90273	12994
33689	60849	3560	1	90332	12998
39222	55427	5751	-1	81675	13000
11410	11995	106	-1	90314	13002
14969	34247	17258	-1	90343	13003
26415	49678	1597	-1	90283	13004
39548	8724	5314	3	90238	13005
47052	28792	9128	-1	90322	13006
52203	13540	15415	-1	82249	13007
12147	35609	16398	2	88541	13009
19694	33356	13060	-1	75665	13010
3492	11905	2775	-1	89791	13011
2303	43307	13060	-1	75672	13013
20115	11944	781	-1	90420	13020
32479	49978	6043	-1	90413	13022
50174	25656	4869	-1	90420	13023
43615	65227	6043	3	90418	13025
28402	14394	11177	-1	84556	13026
44726	43357	17265	-1	90397	13027
9871	19597	14199	-1	90418	13028
4509	57265	4869	5	90440	13031
44502	3343	2257	-1	90474	13033
64156	36376	13578	-1	90478	13034
52925	61711	560	1	90471	13035
53752	61585	11177	2	90203	13036
16361	53050	8976	1	81755	13037
15443	14510	8817	-1	77249	13038
50759	64763	8368	-1	89688	13040
24388	23720	8388	1	90462	13041
52459	25705	5725	-1	89209	13042
20678	35921	2153	62	89278	13043
27529	22895	1353	-1	90242	13047
5144	59039	2663	-1	90497	13048
28932	29698	-1	-1	90508	13049
32116	8398	11284	-1	70499	13053
59660	59191	3957	-1	90514	13054
54451	55098	13578	-1	90529	13055
64459	50367	2257	-1	90514	13059
16161	38057	15254	-1	89662	13062
34913	49080	2961	-1	90242	13063
59056	31530	3957	-1	90538	13064
36812	55441	15063	-1	90555	13065
13090	41468	15063	-1	90556	13066
23792	15413	131	-1	90556	13069
24694	38553	15254	-1	84109	13070
6899	48967	11414	-1	88903	13071
41271	19815	2961	-1	90249	13073
62049	39027	968	-1	90497	13075
37794	59118	372	-1	90560	13076
11877	61477	9021	-1	90555	13077
36201	48022	17296	-1	90558	13079
21085	58400	9021	-1	90595	13081
20234	61790	13	-1	89693	13083
192	47817	13	1	90495	13084
18208	62801	9401	7	88948	13085
50066	58137	6068	-1	75675	13086
52233	28247	13	-1	90506	13087
11076	48094	5133	-1	90594	13088
35091	14869	15063	-1	90609	13089
49820	64535	14838	-1	90592	13091
21970	22770	14777	-1	90572	13093
42558	24393	122	-1	90584	13094
1326	25613	17023	-1	90466	13095
28232	12725	1712	2	69040	13096
6466	62878	11414	-1	88903	13097
39141	5022	5133	-1	90606	13098
62251	3029	11438	-1	90609	13099
30017	23429	17023	-1	90609	13101
2784	16156	14530	-1	90149	13102
56067	51480	122	-1	90601	13103
3710	45054	9401	-1	90473	13104
26767	5555	-1	-1	90661	13105
35216	33612	1816	-1	90606	13106
28404	47684	968	-1	90572	13107
6430	9220	11438	-1	90609	13108
61268	29327	16026	-1	90670	13109
21875	12022	10947	-1	90584	13114
34975	60860	11438	-1	90609	13115
54857	4463	31505	1	90702	13117
63696	28400	8146	-1	70233	13119
35398	25365	5302	-1	79319	13120
37412	23301	13552	-1	88501	13123
48830	25801	11181	-1	90609	13124
35401	38270	4213	-1	51065	13125
14998	10829	8146	-1	69765	13126
55799	41088	6043	6	90715	13128
2702	46358	13989	-1	89137	13130
57737	60430	832	-1	90723	13134
36168	9251	11438	-1	90609	13135
63705	35325	968	1	90668	13137
53599	62118	13552	-1	90650	13138
39646	2224	11830	2	68623	13139
41435	41556	17469	-1	88345	13140
29357	19356	17469	-1	89414	13142
15246	11214	2973	-1	90751	13143
63944	62121	13281	-1	90678	13144
21100	48011	3056	-1	69765	13145
57535	46352	13051	-1	90733	13146
24271	62443	10024	-1	90768	13149
29927	40103	17023	-1	90768	13151
50526	21496	17023	-1	90751	13152
57000	45165	16299	-1	90414	13154
55703	45637	10024	-1	90784	13155
19529	25709	8315	-1	86803	13156
52972	73	338	1	90783	13157
58510	53985	5302	-1	90723	13158
49517	45023	3464	-1	87622	13160
56859	30689	14777	-1	90668	13161
35173	3784	9345	-1	90595	13162
44589	17981	17366	-1	90805	13163
43107	58148	3394	-1	90724	13166
25166	27737	91	1	90814	13168
65428	2091	1695	-1	90813	13169
34052	41660	2257	2	90814	13171
53638	39336	968	-1	90819	13172
46332	60024	4007	-1	70261	13176
19199	19813	6390	-1	61987	13179
61614	38754	4007	-1	69795	13180
60968	63527	4213	-1	51065	13181
2175	26940	10024	-1	90824	13182
33736	1289	9401	-1	90846	13183
18168	4208	-1	-1	81348	13184
49694	28897	6390	-1	61987	13185
15367	58914	15695	-1	85542	13186
39648	29566	2967	2	68730	13187
46688	14062	11492	-1	90847	13188
28629	44480	17328	-1	90644	13189
40216	59475	6910	5	62688	13190
63372	17902	17328	-1	90782	13191
9950	21791	5296	1	84687	13192
55528	1385	17328	-1	90846	13195
51781	11296	11436	-1	89752	13196
43494	64576	6773	-1	85638	13197
45050	16671	122	-1	90869	13198
8794	16564	6773	-1	84109	13199
21352	14406	4007	1	62003	13200
60902	6460	2967	-1	38594	13202
46974	42588	122	-1	90883	13204
43405	58449	6061	-1	90863	13206
37824	46555	14089	-1	31111	13207
58163	11035	4007	-1	69877	13208
62304	47592	15114	-1	80926	13209
6482	36592	832	-1	90724	13210
58249	61854	832	-1	90900	13213
46842	34320	122	2	90887	13215
21591	47456	3957	-1	90900	13217
57174	7512	2686	-1	90784	13218
19622	24756	11098	-1	90881	13219
753	48182	15114	-1	80922	13220
55390	32533	5738	-1	89456	13221
38677	9701	2548	-1	87901	13222
59544	3889	9396	-1	90914	13223
40405	51686	6482	-1	90771	13224
